,car_index,location_country,location_state,location_city,location_latitude,location_longitude
1661,C1661,US,TX,Houston,29.738272,-95.479774
1662,C1662,US,TX,Houston,29.704152,-95.366628
1663,C1663,US,TX,Missouri City,29.554737,-95.541214
1664,C1664,US,TX,Missouri City,29.535746,-95.553805
1665,C1665,US,TX,Missouri City,29.536813,-95.552605
1666,C1666,US,TX,Katy,29.703032,-95.762906
1667,C1667,US,TX,Katy,29.766259,-95.838882
1668,C1668,US,TX,Houston,29.72692,-95.481329
1669,C1669,US,TX,Missouri City,29.554604,-95.541219
1670,C1670,US,TX,Missouri City,29.53718,-95.553572
1671,C1671,US,TX,Houston,29.728862,-95.471361
1672,C1672,US,TX,Katy,29.767126,-95.838387
1673,C1673,US,TX,Houston,29.775728,-95.690063
1674,C1674,US,TX,Missouri City,29.536102,-95.552235
1675,C1675,US,TX,Houston,29.779528,-95.559687
1676,C1676,US,TX,Missouri City,29.555245,-95.54122
1677,C1677,US,TX,Missouri City,29.554911,-95.542132
1678,C1678,US,TX,Missouri City,29.554892,-95.541126
1679,C1679,US,TX,Houston,29.701264,-95.618301
1680,C1680,US,TX,Missouri City,29.537634,-95.553217
1681,C1681,US,TX,Missouri City,29.554677,-95.541552
1682,C1682,US,TX,Missouri City,29.536149,-95.553116
1683,C1683,US,TX,Missouri City,29.53763,-95.55387
1684,C1684,US,TX,Katy,29.86105,-95.719646
1685,C1685,US,TX,Missouri City,29.536599,-95.553265
1686,C1686,US,TX,Missouri City,29.535496,-95.553104
1687,C1687,US,TX,Houston,29.740061,-95.58766
1688,C1688,US,TX,Houston,29.775815,-95.691638
1689,C1689,US,TX,Houston,29.702022,-95.619414
1690,C1690,US,TX,Conroe,30.336826,-95.467705
1691,C1691,US,TX,Houston,29.7289,-95.48014
1692,C1692,US,TX,Houston,29.745875,-95.458299
1693,C1693,US,TX,Missouri City,29.536327,-95.552758
1694,C1694,US,TX,Katy,29.703037,-95.762885
1695,C1695,US,TX,Houston,29.771998,-95.592032
1696,C1696,US,TX,Missouri City,29.552217,-95.551386
1697,C1697,US,TX,Missouri City,29.551451,-95.551541
1698,C1698,US,TX,Sugar Land,29.650736,-95.65999
1699,C1699,US,TX,Sugar Land,29.647709,-95.648718
1700,C1700,US,TX,Katy,29.736439,-95.820048
1701,C1701,US,TX,Missouri City,29.555318,-95.541608
1702,C1702,US,TX,Houston,29.630458,-95.206038
1703,C1703,US,TX,Katy,29.860459,-95.720254
1704,C1704,US,AL,Toney,34.913666,-86.81863
1705,C1705,US,AL,Huntsville,34.722396,-86.585458
1706,C1706,US,AL,Huntsville,34.765554,-86.603311
1707,C1707,US,AL,Huntsville,34.757135,-86.690938
1708,C1708,US,AL,Huntsville,34.73897,-86.590915
1709,C1709,US,AL,Madison,34.731649,-86.740189
1710,C1710,US,AL,Huntsville,34.635667,-86.725193
1711,C1711,US,AL,Huntsville,34.610931,-86.550137
1712,C1712,US,VA,Sterling,38.982457,-77.439304
1713,C1713,US,VA,Ashburn,39.072427,-77.50205
1714,C1714,US,VA,Ashburn,38.99859,-77.499347
1715,C1715,US,VA,STERLING,39.004263,-77.405047
1716,C1716,US,VA,Chantilly,38.913803,-77.500318
1717,C1717,US,VA,Vienna,38.930897,-77.239077
1718,C1718,US,VA,Herndon,38.943526,-77.403348
1719,C1719,US,VA,Sterling,39.007824,-77.439622
1720,C1720,US,VA,Herndon,38.9546,-77.383223
1721,C1721,US,VA,Fairfax,38.858813,-77.356789
1722,C1722,US,VA,Sterling,39.005077,-77.405856
1723,C1723,US,VA,Herndon,38.947896,-77.418401
1724,C1724,US,VA,Chantilly,38.891082,-77.430408
1725,C1725,US,VA,Sterling,38.999993,-77.417976
1726,C1726,US,VA,Oak Hill,38.950441,-77.418914
1727,C1727,US,VA,Sterling,38.982735,-77.408464
1728,C1728,US,MD,Gaithersburg,39.159495,-77.143216
1729,C1729,US,VA,Herndon,38.947868,-77.419451
1730,C1730,US,VA,Sterling,39.004159,-77.40485
1731,C1731,US,VA,Herndon,38.920411,-77.419817
1732,C1732,US,VA,Ashburn,39.016959,-77.455915
1733,C1733,US,VA,Ashburn,39.049612,-77.512478
1734,C1734,US,VA,Herndon,38.947197,-77.418757
1735,C1735,US,VA,Herndon,38.946946,-77.417943
1736,C1736,US,MD,Frederick,39.365451,-77.442905
1737,C1737,US,VA,Herndon,38.946811,-77.418597
1738,C1738,US,VA,Sterling,39.003946,-77.404685
1739,C1739,US,VA,Chantilly,38.913416,-77.500433
1740,C1740,US,VA,Chantilly,38.913331,-77.500221
1741,C1741,US,VA,Herndon,38.989269,-77.372524
1742,C1742,US,VA,Sterling,39.004285,-77.403997
1743,C1743,US,VA,Sterling,39.044704,-77.397782
1744,C1744,US,VA,Aldie,38.936636,-77.545945
1745,C1745,US,VA,Chantilly,38.874415,-77.42262
1746,C1746,US,VA,Centreville,38.850445,-77.444268
1747,C1747,US,VA,Herndon,38.960649,-77.392943
1748,C1748,US,VA,Centreville,38.850528,-77.444783
1749,C1749,US,VA,Chantilly,38.875783,-77.422337
1750,C1750,US,VA,Ashburn,38.95819,-77.554931
1751,C1751,US,VA,Chantilly,38.87438,-77.421899
1752,C1752,US,VA,Ashburn,39.056612,-77.443967
1753,C1753,US,VA,Chantilly,38.875463,-77.421882
1754,C1754,US,VA,Reston,38.959017,-77.359154
1755,C1755,US,VA,Chantilly,38.929541,-77.543968
1756,C1756,US,VA,Fairfax,38.860842,-77.334834
1757,C1757,US,VA,Chantilly,38.875547,-77.422247
1758,C1758,US,VA,Ashburn,39.049569,-77.513312
1759,C1759,US,VA,Chantilly,38.87643,-77.422403
1760,C1760,US,VA,Fairfax,38.860563,-77.335129
1761,C1761,US,VA,Chantilly,38.929517,-77.542499
1762,C1762,US,VA,Fairfax,38.860444,-77.336251
1763,C1763,US,VA,Vienna,38.916547,-77.241631
1764,C1764,US,VA,Fairfax,38.861754,-77.335296
1765,C1765,US,VA,Leesburg,39.110085,-77.576495
1766,C1766,US,DC,Washington,38.916398,-77.028671
1767,C1767,US,VA,Alexandria,38.794913,-77.061276
1768,C1768,US,VA,Chantilly,38.92253,-77.519684
1769,C1769,US,VA,Vienna,38.915714,-77.241402
1770,C1770,US,VA,Alexandria,38.792584,-77.065029
1771,C1771,US,MD,Rockville,39.060651,-77.116164
1772,C1772,US,TX,Houston,29.956267,-95.327747
1773,C1773,US,TX,Humble,29.941352,-95.247803
1774,C1774,US,TX,Humble,29.941628,-95.247941
1775,C1775,US,TX,Richmond,29.701562,-95.789144
1776,C1776,US,TX,Houston,29.953944,-95.328853
1777,C1777,US,TX,Spring,30.06039,-95.521106
1778,C1778,US,TX,Humble,29.94572,-95.251403
1779,C1779,US,TX,Houston,29.747246,-95.366953
1780,C1780,US,TX,Houston,29.812901,-95.382839
1781,C1781,US,TX,New Caney,30.166815,-95.197037
1782,C1782,US,TX,Houston,29.729994,-95.470363
1783,C1783,US,TX,Houston,29.938658,-95.503783
1784,C1784,US,TX,Cypress,29.979653,-95.666075
1785,C1785,US,TX,Houston,29.74239,-95.459068
1786,C1786,US,TX,Houston,29.76088,-95.360051
1787,C1787,US,TX,Cypress,29.978118,-95.652379
1788,C1788,US,TX,Houston,30.021017,-95.38328
1789,C1789,US,TX,Houston,29.727958,-95.480595
1790,C1790,US,TX,Humble,30.014751,-95.285736
1791,C1791,US,TX,Cypress,29.916896,-95.689361
1792,C1792,US,TX,Houston,29.865169,-95.673319
1793,C1793,US,TX,Houston,29.939892,-95.504306
1794,C1794,US,TX,Conroe,30.316136,-95.482818
1795,C1795,US,TX,Houston,29.727761,-95.48051
1796,C1796,US,TX,Spring,30.081953,-95.51353
1797,C1797,US,TX,Houston,30.009574,-95.486252
1798,C1798,US,TX,Houston,29.938712,-95.50321
1799,C1799,US,TX,Houston,29.765308,-95.625622
1800,C1800,US,TX,Houston,30.019431,-95.381066
1801,C1801,US,TX,Houston,29.726611,-95.530274
1802,C1802,US,TX,Houston,29.966075,-95.431423
1803,C1803,US,TX,Houston,29.745594,-95.465064
1804,C1804,US,TX,Houston,30.019721,-95.382956
1805,C1805,US,TX,Houston,30.01943,-95.381058
1806,C1806,US,MD,LINTHICUM HEIGHTS,39.20451,-76.68968
1807,C1807,US,TX,Houston,30.006675,-95.379783
1808,C1808,US,TX,Cypress,29.883712,-95.689757
1809,C1809,US,TX,Houston,30.019797,-95.379648
1810,C1810,US,TX,Conroe,30.246392,-95.411355
1811,C1811,US,TX,Houston,29.797432,-95.550889
1812,C1812,US,TX,Houston,30.017949,-95.381122
1813,C1813,US,TX,Houston,30.019478,-95.381222
1814,C1814,US,TX,Houston,30.018172,-95.381861
1815,C1815,US,TX,Houston,30.018566,-95.381553
1816,C1816,US,TX,Spring,30.061631,-95.546071
1817,C1817,US,TX,Houston,29.727263,-95.481787
1818,C1818,US,TX,Houston,30.019429,-95.381072
1819,C1819,US,TX,Houston,30.019536,-95.381183
1820,C1820,US,TX,Houston,30.018876,-95.380761
1821,C1821,US,TX,Houston,30.013329,-95.467685
1822,C1822,US,TX,Houston,29.97829,-95.508117
1823,C1823,US,TX,Houston,30.018914,-95.380667
1824,C1824,US,TX,Spring,30.055384,-95.389545
1825,C1825,US,TX,Houston,30.019648,-95.380675
1826,C1826,US,TX,Houston,30.019523,-95.381089
1827,C1827,US,TX,Houston,30.019577,-95.381512
1828,C1828,US,TX,Houston,30.01936,-95.381796
1829,C1829,US,TX,Houston,29.961147,-95.440438
1830,C1830,US,TX,Houston,30.019454,-95.380574
1831,C1831,US,TX,Houston,29.978396,-95.507245
1832,C1832,US,TX,Houston,30.019438,-95.381067
1833,C1833,US,TX,Houston,30.01943,-95.381578
1834,C1834,US,TX,Houston,30.019212,-95.382147
1835,C1835,US,TX,Houston,29.959925,-95.439799
1836,C1836,US,TX,Houston,30.01992,-95.381316
1837,C1837,US,TX,Houston,29.821046,-95.483616
1838,C1838,US,TX,Houston,29.728219,-95.466435
1839,C1839,US,TX,Houston,29.959769,-95.438891
1840,C1840,US,TX,Houston,30.019864,-95.38125
1841,C1841,US,TX,Houston,30.019882,-95.380701
1842,C1842,US,TX,Houston,29.727364,-95.480591
1843,C1843,US,TX,Houston,29.959806,-95.439902
1844,C1844,US,TX,Houston,29.959099,-95.43939
1845,C1845,US,TX,Cypress,29.994649,-95.627289
1846,C1846,US,KS,Wichita,37.739004,-97.435134
1847,C1847,US,KS,Valley Center,37.866713,-97.373876
1848,C1848,US,KS,Valley Center,37.848302,-97.372425
1849,C1849,US,KS,Wichita,37.736834,-97.229792
1850,C1850,US,KS,Valley Center,37.866209,-97.373565
1851,C1851,US,KS,Andover,37.717652,-97.144265
1852,C1852,US,KS,Valley Center,37.865464,-97.373934
1853,C1853,US,KS,Wichita,37.691844,-97.371625
1854,C1854,US,KS,Wichita,37.717562,-97.188335
1855,C1855,US,KS,Wichita,37.716162,-97.188828
1856,C1856,US,IN,Indianapolis,39.912999,-86.136755
1857,C1857,US,IN,Indianapolis,39.913024,-86.135739
1858,C1858,US,IN,Indianapolis,39.703071,-85.987424
1859,C1859,US,IN,Noblesville,40.070356,-85.989419
1860,C1860,US,IN,Indianapolis,39.912136,-86.137382
1861,C1861,US,IN,Noblesville,40.000758,-86.065568
1862,C1862,US,IN,Indianapolis,39.912441,-86.137767
1863,C1863,US,IN,Noblesville,40.000722,-86.065466
1864,C1864,US,IN,Indianapolis,39.912363,-86.137464
1865,C1865,US,IN,Westfield,40.034583,-86.112023
1866,C1866,US,IN,Indianapolis,39.778781,-86.179257
1867,C1867,US,IN,Indianapolis,39.901023,-86.149745
1868,C1868,US,IN,Fishers,39.971594,-85.871623
1869,C1869,US,IN,Indianapolis,39.911989,-86.136738
1870,C1870,US,IN,Noblesville,40.000449,-86.065727
1871,C1871,US,IN,Noblesville,40.000619,-86.064664
1872,C1872,US,IN,Noblesville,40.000265,-86.065347
1873,C1873,US,IN,Indianapolis,39.877835,-86.228245
1874,C1874,US,IN,Noblesville,40.00086,-86.065542
1875,C1875,US,IN,Fishers,39.971908,-85.87087
1876,C1876,US,IN,Avon,39.787635,-86.371089
1877,C1877,US,IN,Indianapolis,39.757932,-86.135237
1878,C1878,US,IN,Avon,39.78907,-86.373101
1879,C1879,US,IN,Greenwood,39.607449,-86.077866
1880,C1880,US,IN,Avon,39.788275,-86.370755
1881,C1881,US,IN,Noblesville,40.06995,-85.993093
1882,C1882,US,IN,Avon,39.765078,-86.380608
1883,C1883,US,IN,Indianapolis,39.812878,-86.148448
1884,C1884,US,IN,Indianapolis,39.881728,-85.938178
1885,C1885,US,IN,Indianapolis,39.88369,-85.938167
1886,C1886,US,IN,Indianapolis,39.821984,-86.142248
1887,C1887,US,IN,Indianapolis,39.745745,-86.024926
1888,C1888,US,IN,Indianapolis,39.85099,-86.343984
1889,C1889,US,IN,Fishers,39.941928,-85.977328
1890,C1890,US,IN,Plainfield,39.705851,-86.367329
1891,C1891,US,IN,Plainfield,39.707095,-86.366462
1892,C1892,US,FL,Jacksonville,30.253989,-81.53693
1893,C1893,US,FL,Jacksonville,30.329718,-81.653005
1894,C1894,US,FL,Jacksonville Beach,30.25458,-81.391972
1895,C1895,US,FL,Jacksonville,30.334971,-81.791623
1896,C1896,US,FL,Jacksonville,30.332908,-81.792505
1897,C1897,US,FL,Jacksonville,30.333714,-81.793613
1898,C1898,US,FL,Jacksonville,30.333689,-81.793612
1899,C1899,US,FL,Jacksonville,30.258021,-81.75534
1900,C1900,US,FL,Jacksonville,30.105492,-81.589734
1901,C1901,US,FL,Jacksonville,30.293727,-81.606324
1902,C1902,US,FL,Jacksonville,30.324085,-81.523021
1903,C1903,US,FL,Jacksonville,30.293861,-81.607779
1904,C1904,US,FL,Jacksonville,30.334317,-81.793684
1905,C1905,US,FL,Jacksonville,30.335201,-81.792844
1906,C1906,US,FL,Jacksonville,30.474615,-81.636417
1907,C1907,US,FL,Jacksonville,30.333369,-81.793421
1908,C1908,US,FL,Jacksonville,30.332938,-81.792468
1909,C1909,US,FL,Jacksonville,30.269403,-81.795106
1910,C1910,US,FL,Jacksonville,30.294934,-81.608778
1911,C1911,US,FL,Jacksonville,30.295194,-81.607364
1912,C1912,US,FL,Jacksonville,30.294171,-81.608758
1913,C1913,US,FL,Saint Johns,30.06164,-81.635458
1914,C1914,US,FL,Jacksonville,30.333764,-81.793613
1915,C1915,US,FL,Jacksonville,30.333175,-81.793082
1916,C1916,US,FL,Jacksonville,30.333505,-81.791274
1917,C1917,US,FL,Jacksonville,30.32379,-81.52181
1918,C1918,US,FL,Jacksonville,30.329695,-81.653303
1919,C1919,US,FL,Jacksonville,30.351638,-81.489142
1920,C1920,US,FL,Jacksonville,30.196113,-81.545734
1921,C1921,US,FL,Jacksonville,30.333316,-81.793355
1922,C1922,US,FL,Jacksonville,30.293293,-81.608942
1923,C1923,US,FL,Jacksonville,30.072078,-81.54952
1924,C1924,US,FL,Jacksonville,30.281897,-81.755167
1925,C1925,US,FL,Jacksonville,30.361985,-81.501306
1926,C1926,US,FL,Jacksonville,30.179244,-81.555936
1927,C1927,US,FL,Jacksonville,30.329507,-81.652951
1928,C1928,US,FL,Fernandina Beach,30.639914,-81.453123
1929,C1929,US,FL,Jacksonville,30.332931,-81.792444
1930,C1930,US,FL,Jacksonville,30.105223,-81.58917
1931,C1931,US,FL,Jacksonville,30.335106,-81.79302
1932,C1932,US,FL,St. Augustine,29.97616,-81.527345
1933,C1933,US,FL,Jacksonville,30.332996,-81.792377
1934,C1934,US,FL,Jacksonville,30.072527,-81.549892
1935,C1935,US,FL,Jacksonville,30.318215,-81.480429
1936,C1936,US,FL,Jacksonville,30.335319,-81.792305
1937,C1937,US,FL,Jacksonville,30.176601,-81.622718
1938,C1938,US,FL,Jacksonville,30.333988,-81.791261
1939,C1939,US,FL,Jacksonville,30.334124,-81.793676
1940,C1940,US,FL,Jacksonville,30.334718,-81.792991
1941,C1941,US,FL,Jacksonville,30.333328,-81.791702
1942,C1942,US,FL,Jacksonville,30.333024,-81.792467
1943,C1943,US,FL,Jacksonville,30.334025,-81.793578
1944,C1944,US,FL,Jacksonville,30.333396,-81.792209
1945,C1945,US,FL,Macclenny,30.278961,-82.118878
1946,C1946,US,FL,Jacksonville,30.197214,-81.545162
1947,C1947,US,FL,Jacksonville,30.333127,-81.791778
1948,C1948,US,FL,Jacksonville,30.333751,-81.791307
1949,C1949,US,FL,Jacksonville,30.334511,-81.79131
1950,C1950,US,FL,Jacksonville,30.2479,-81.560233
1951,C1951,US,FL,Jacksonville,30.149466,-81.575978
1952,C1952,US,FL,Jacksonville,30.346418,-81.474448
1953,C1953,US,FL,Fleming Island,30.081298,-81.717311
1954,C1954,US,FL,Jacksonville,30.346627,-81.476631
1955,C1955,US,FL,Jacksonville,30.323941,-81.519119
1956,C1956,US,FL,Jacksonville,30.346676,-81.47553
1957,C1957,US,FL,Fleming Island,30.079986,-81.717422
1958,C1958,US,FL,Gainesville,29.619809,-82.359784
1959,C1959,US,MO,Joplin,37.094896,-94.47981
1960,C1960,US,NV,Las Vegas,36.076479,-115.111999
1961,C1961,US,NV,Henderson,36.035104,-115.074624
1962,C1962,US,NV,Las Vegas,36.074702,-115.113509
1963,C1963,US,NV,Las Vegas,36.144428,-115.234389
1964,C1964,US,NV,Las Vegas,36.019722,-115.126999
1965,C1965,US,NV,Las Vegas,36.014897,-115.149305
1966,C1966,US,NV,Las Vegas,36.05328,-115.28107
1967,C1967,US,NV,Las Vegas,36.160249,-115.252918
1968,C1968,US,NV,Las Vegas,36.014572,-115.295288
1969,C1969,US,NV,Las Vegas,36.075757,-115.113871
1970,C1970,US,NV,Las Vegas,36.12146,-115.168566
1971,C1971,US,NV,Las Vegas,36.075599,-115.113674
1972,C1972,US,NV,Las Vegas,36.07589,-115.113426
1973,C1973,US,NV,Las Vegas,36.07582,-115.113707
1974,C1974,US,NV,Las Vegas,36.010936,-115.136285
1975,C1975,US,NV,Las Vegas,36.075494,-115.113868
1976,C1976,US,NV,Las Vegas,36.144652,-115.234743
1977,C1977,US,NV,Las Vegas,36.131029,-115.303106
1978,C1978,US,NV,Las Vegas,36.067575,-115.154436
1979,C1979,US,NV,Las Vegas,36.217469,-115.213213
1980,C1980,US,NV,Las Vegas,36.131124,-115.190294
1981,C1981,US,NV,Las Vegas,36.012105,-115.135359
1982,C1982,US,NV,Las Vegas,36.119822,-115.218479
1983,C1983,US,NV,Las Vegas,36.075281,-115.112948
1984,C1984,US,NV,Las Vegas,36.075661,-115.113243
1985,C1985,US,NV,Henderson,35.990818,-115.140473
1986,C1986,US,NV,Henderson,36.03488,-115.075026
1987,C1987,US,NV,Las Vegas,36.068985,-115.173498
1988,C1988,US,NV,Las Vegas,36.010103,-115.13543
1989,C1989,US,NV,Las Vegas,36.076904,-115.283678
1990,C1990,US,NV,Las Vegas,36.108279,-115.219219
1991,C1991,US,NV,Las Vegas,36.025874,-115.14074
1992,C1992,US,NV,Las Vegas,36.076519,-115.113234
1993,C1993,US,NV,Las Vegas,36.033831,-115.289708
1994,C1994,US,NV,Las Vegas,36.039898,-115.248788
1995,C1995,US,NV,Las Vegas,36.069442,-115.176973
1996,C1996,US,NV,Las Vegas,36.13093,-115.30363
1997,C1997,US,NV,Henderson,35.998014,-114.990523
1998,C1998,US,NV,Las Vegas,36.257383,-115.239692
1999,C1999,US,NV,Las Vegas,36.075545,-115.113099
2000,C2000,US,NV,Las Vegas,36.076842,-115.112487
2001,C2001,US,NV,Las Vegas,36.089501,-115.294903
2002,C2002,US,NV,Las Vegas,36.016207,-115.293609
2003,C2003,US,NV,Las Vegas,36.14437,-115.236045
2004,C2004,US,NV,Henderson,35.951786,-115.127117
2005,C2005,US,NV,Las Vegas,36.052048,-115.280828
2006,C2006,US,NV,Las Vegas,36.136858,-115.233815
2007,C2007,US,NV,Las Vegas,36.016245,-115.294477
2008,C2008,US,NV,Las Vegas,36.036991,-115.137326
2009,C2009,US,NV,Las Vegas,36.13074,-115.302224
2010,C2010,US,NV,Las Vegas,36.072793,-115.187316
2011,C2011,US,NV,Las Vegas,36.098125,-115.14877
2012,C2012,US,NV,Las Vegas,36.121571,-115.167978
2013,C2013,US,NV,Las Vegas,36.115995,-115.253748
2014,C2014,US,NV,Las Vegas,36.121984,-115.169647
2015,C2015,US,NV,Las Vegas,36.100631,-115.278668
2016,C2016,US,NV,Las Vegas,36.092225,-115.186973
2017,C2017,US,NV,Las Vegas,36.100506,-115.280807
2018,C2018,US,NV,Las Vegas,35.995362,-115.186249
2019,C2019,US,NV,Las Vegas,36.067843,-115.175372
2020,C2020,US,NV,Henderson,35.98217,-115.094562
2021,C2021,US,NV,Las Vegas,36.093617,-115.298463
2022,C2022,US,NV,Las Vegas,36.294373,-115.284889
2023,C2023,US,NV,Las Vegas,36.0674,-115.17551
2024,C2024,US,NV,Las Vegas,36.102854,-115.230161
2025,C2025,US,NV,Las Vegas,36.119725,-115.218727
2026,C2026,US,NV,Las Vegas,36.216302,-115.26702
2027,C2027,US,NV,Las Vegas,36.129563,-115.157117
2028,C2028,US,NV,Las Vegas,36.093421,-115.296466
2029,C2029,US,NV,Las Vegas,36.135896,-115.234157
2030,C2030,US,NV,Las Vegas,36.193376,-115.094405
2031,C2031,US,NV,Las Vegas,36.054307,-115.281016
2032,C2032,US,NV,Las Vegas,36.140419,-115.239274
2033,C2033,US,NV,Las Vegas,36.122854,-115.169978
2034,C2034,US,NV,Las Vegas,36.27249,-115.226308
2035,C2035,US,NV,Las Vegas,36.101287,-115.28038
2036,C2036,US,NV,Las Vegas,36.037765,-115.136126
2037,C2037,US,NV,Las Vegas,36.069511,-115.172466
2038,C2038,US,NV,Las Vegas,36.060619,-115.166219
2039,C2039,US,NV,Las Vegas,35.99789,-115.196104
2040,C2040,US,NV,Las Vegas,36.076084,-115.112966
2041,C2041,US,NV,Las Vegas,36.065279,-115.292678
2042,C2042,US,NV,Las Vegas,36.055878,-115.155509
2043,C2043,US,NV,Las Vegas,36.294296,-115.285171
2044,C2044,US,NV,Las Vegas,36.130891,-115.30132
2045,C2045,US,NV,Las Vegas,36.038146,-115.277371
2046,C2046,US,NV,Las Vegas,36.113646,-115.285184
2047,C2047,US,NV,Las Vegas,36.114762,-115.172904
2048,C2048,US,NV,Las Vegas,36.114962,-115.200041
2049,C2049,US,NV,Las Vegas,36.010371,-115.135922
2050,C2050,US,NV,Las Vegas,36.14443,-115.235152
2051,C2051,US,NV,Las Vegas,36.084627,-115.153778
2052,C2052,US,NV,Las Vegas,36.059798,-115.164484
2053,C2053,US,NV,Las Vegas,36.012496,-115.295119
2054,C2054,US,NV,Las Vegas,36.052442,-115.281388
2055,C2055,US,NV,Las Vegas,36.136994,-115.224144
2056,C2056,US,NV,Las Vegas,36.155985,-115.334591
2057,C2057,US,NV,Las Vegas,36.059572,-115.165793
2058,C2058,US,NV,Henderson,36.062644,-115.061635
2059,C2059,US,NV,Las Vegas,36.101356,-115.279185
2060,C2060,US,NV,Las Vegas,36.094057,-115.139231
2061,C2061,US,NV,Las Vegas,36.107401,-115.218503
2062,C2062,US,NV,Las Vegas,36.158109,-115.362725
2063,C2063,US,NV,Las Vegas,36.066808,-115.175957
2064,C2064,US,NV,Las Vegas,36.113308,-115.273603
2065,C2065,US,NV,Las Vegas,36.222116,-115.248295
2066,C2066,US,NV,Las Vegas,36.114426,-115.198899
2067,C2067,US,NV,Las Vegas,36.012159,-115.295249
2068,C2068,US,NV,Las Vegas,36.066592,-115.17533
2069,C2069,US,NV,Las Vegas,36.280578,-115.328984
2070,C2070,US,NV,Las Vegas,36.143973,-115.24101
2071,C2071,US,NV,Las Vegas,36.116106,-115.253585
2072,C2072,US,NV,Las Vegas,36.127052,-115.118392
2073,C2073,US,NV,Las Vegas,36.115617,-115.254493
2074,C2074,US,NV,Las Vegas,36.097461,-115.283026
2075,C2075,US,NV,Las Vegas,36.294166,-115.284463
2076,C2076,US,NV,Henderson,35.99053,-115.140905
2077,C2077,US,NV,Las Vegas,36.103962,-115.230036
2078,C2078,US,NV,Las Vegas,36.068143,-115.177276
2079,C2079,US,NV,Las Vegas,36.137257,-115.223686
2080,C2080,US,NV,Las Vegas,36.160171,-115.253313
2081,C2081,US,NV,Las Vegas,36.01341,-115.293834
2082,C2082,US,NV,Las Vegas,36.081623,-115.302648
2083,C2083,US,NV,Las Vegas,36.216773,-115.212512
2084,C2084,US,NV,Henderson,35.987072,-115.148361
2085,C2085,US,NV,Las Vegas,36.084424,-115.103355
2086,C2086,US,NV,Las Vegas,36.293332,-115.284589
2087,C2087,US,NV,Las Vegas,36.101053,-115.181913
2088,C2088,US,NV,Las Vegas,36.081233,-115.3024
2089,C2089,US,NV,Las Vegas,35.994283,-115.184584
2090,C2090,US,NV,Las Vegas,36.105641,-115.198648
2091,C2091,US,NV,Las Vegas,36.070296,-115.172834
2092,C2092,US,NV,Las Vegas,36.103672,-115.229359
2093,C2093,US,NV,Las Vegas,36.025463,-115.141528
2094,C2094,US,NV,Las Vegas,36.113702,-115.199319
2095,C2095,US,NV,Las Vegas,36.09363,-115.186469
2096,C2096,US,NV,Las Vegas,36.123527,-115.168698
2097,C2097,US,NV,Las Vegas,36.037369,-115.136189
