,car_index,rating,renterTripsTaken,reviewCount,rate_daily
4229,C4229,5.0,2,2,186
4230,C4230,5.0,1,1,550
4231,C4231,5.0,1,1,150
4232,C4232,5.0,2,1,145
4233,C4233,5.0,5,4,150
4234,C4234,5.0,1,1,207
4235,C4235,5.0,1,1,1500
4236,C4236,5.0,4,4,135
4237,C4237,5.0,3,2,1200
4238,C4238,,0,0,190
4239,C4239,5.0,1,1,250
4240,C4240,3.5,6,4,150
4241,C4241,,0,0,118
4242,C4242,,0,0,1400
4243,C4243,5.0,39,38,45
4244,C4244,5.0,2,2,95
4245,C4245,4.0,5,4,108
4246,C4246,4.82,77,67,99
4247,C4247,5.0,1,1,22
4248,C4248,5.0,4,4,94
4249,C4249,5.0,39,36,50
4250,C4250,5.0,15,13,109
4251,C4251,4.96,61,51,50
4252,C4252,4.82,29,22,77
4253,C4253,5.0,150,138,139
4254,C4254,5.0,27,26,60
4255,C4255,5.0,14,13,135
4256,C4256,5.0,51,41,139
4257,C4257,4.89,65,54,45
4258,C4258,5.0,3,3,74
4259,C4259,5.0,2,2,150
4260,C4260,5.0,76,70,109
4261,C4261,4.87,44,38,99
4262,C4262,5.0,3,3,199
4263,C4263,4.96,61,55,46
4264,C4264,5.0,46,38,66
4265,C4265,4.79,40,34,42
4266,C4266,5.0,3,3,139
4267,C4267,5.0,8,7,53
4268,C4268,4.57,79,63,30
4269,C4269,4.89,48,37,55
4270,C4270,4.87,160,141,39
4271,C4271,4.86,222,194,40
4272,C4272,5.0,10,9,115
4273,C4273,4.9,42,39,95
4274,C4274,4.88,44,40,39
4275,C4275,4.97,49,35,34
4276,C4276,5.0,4,4,109
4277,C4277,,0,0,109
4278,C4278,4.92,44,39,33
4279,C4279,5.0,49,41,30
4280,C4280,4.97,46,38,46
4281,C4281,5.0,17,17,99
4282,C4282,4.85,76,71,69
4283,C4283,4.87,25,23,49
4284,C4284,5.0,11,7,62
4285,C4285,5.0,21,19,59
4286,C4286,4.94,95,78,49
4287,C4287,4.94,19,18,129
4288,C4288,5.0,8,5,39
4289,C4289,5.0,38,28,88
4290,C4290,4.93,49,46,36
4291,C4291,,0,0,39
4292,C4292,5.0,10,6,129
4293,C4293,5.0,38,33,36
4294,C4294,4.93,153,130,69
4295,C4295,4.9,85,72,59
4296,C4296,5.0,5,5,57
4297,C4297,4.8,107,79,38
4298,C4298,4.98,55,53,99
4299,C4299,4.82,35,33,89
4300,C4300,5.0,53,48,89
4301,C4301,4.91,15,11,59
4302,C4302,5.0,17,12,95
4303,C4303,5.0,7,4,58
4304,C4304,4.88,30,26,129
4305,C4305,4.76,57,49,69
4306,C4306,5.0,21,19,49
4307,C4307,4.92,147,125,79
4308,C4308,4.94,124,105,169
4309,C4309,5.0,10,10,105
4310,C4310,4.95,26,22,45
4311,C4311,4.97,37,35,90
4312,C4312,4.87,225,204,26
4313,C4313,4.66,39,32,44
4314,C4314,5.0,2,2,49
4315,C4315,4.89,19,18,95
4316,C4316,5.0,15,13,30
4317,C4317,5.0,17,12,90
4318,C4318,5.0,24,21,129
4319,C4319,4.91,40,35,100
4320,C4320,4.9,31,29,58
4321,C4321,,0,0,230
4322,C4322,4.97,39,34,49
4323,C4323,4.91,31,23,65
4324,C4324,5.0,6,6,80
4325,C4325,4.97,88,71,149
4326,C4326,4.93,101,86,209
4327,C4327,5.0,2,2,50
4328,C4328,5.0,13,12,99
4329,C4329,4.98,75,63,67
4330,C4330,5.0,10,10,90
4331,C4331,,0,0,79
4332,C4332,4.92,51,48,75
4333,C4333,5.0,11,8,250
4334,C4334,5.0,61,60,109
4335,C4335,4.98,55,52,89
4336,C4336,4.9,130,106,169
4337,C4337,5.0,9,9,149
4338,C4338,5.0,14,12,30
4339,C4339,5.0,26,22,45
4340,C4340,5.0,4,4,59
4341,C4341,5.0,36,30,59
4342,C4342,4.86,32,29,69
4343,C4343,4.95,52,42,179
4344,C4344,5.0,57,54,89
4345,C4345,5.0,44,41,70
4346,C4346,5.0,26,26,32
4347,C4347,5.0,1,1,109
4348,C4348,5.0,12,10,35
4349,C4349,4.99,111,95,23
4350,C4350,5.0,74,64,179
4351,C4351,5.0,22,21,149
4352,C4352,,0,0,190
4353,C4353,4.94,55,48,65
4354,C4354,4.89,24,18,59
4355,C4355,5.0,5,5,34
4356,C4356,5.0,1,1,40
4357,C4357,4.71,9,7,32
4358,C4358,4.95,92,88,49
4359,C4359,4.8,9,5,32
4360,C4360,5.0,3,3,36
4361,C4361,5.0,14,9,77
4362,C4362,4.99,95,81,94
4363,C4363,4.56,16,16,44
4364,C4364,5.0,52,51,79
4365,C4365,5.0,7,7,89
4366,C4366,4.93,53,46,89
4367,C4367,,0,0,42
4368,C4368,4.93,15,14,90
4369,C4369,4.9,10,10,130
4370,C4370,4.88,10,8,40
4371,C4371,4.98,72,60,36
4372,C4372,5.0,35,31,95
4373,C4373,5.0,11,9,70
4374,C4374,5.0,28,25,109
4375,C4375,5.0,23,21,159
4376,C4376,5.0,4,4,35
4377,C4377,5.0,11,11,69
4378,C4378,4.91,25,23,52
4379,C4379,4.81,61,53,179
4380,C4380,5.0,1,1,115
4381,C4381,5.0,7,6,33
4382,C4382,5.0,7,6,51
4383,C4383,4.94,18,18,77
4384,C4384,5.0,1,1,50
4385,C4385,4.72,24,18,71
4386,C4386,5.0,1,1,95
4387,C4387,4.92,12,12,49
4388,C4388,4.54,15,13,30
4389,C4389,4.93,16,14,30
4390,C4390,5.0,47,44,56
4391,C4391,5.0,40,38,27
4392,C4392,4.98,59,50,120
4393,C4393,5.0,10,6,399
4394,C4394,5.0,5,5,68
4395,C4395,5.0,83,72,59
4396,C4396,5.0,20,20,60
4397,C4397,,0,0,50
4398,C4398,5.0,2,2,120
4399,C4399,4.96,172,148,109
4400,C4400,5.0,5,5,45
4401,C4401,5.0,2,2,249
4402,C4402,5.0,14,11,63
4403,C4403,5.0,21,18,59
4404,C4404,5.0,24,21,49
4405,C4405,5.0,5,3,63
4406,C4406,5.0,21,19,69
4407,C4407,4.94,19,17,88
4408,C4408,,0,0,95
4409,C4409,4.97,35,29,52
4410,C4410,4.79,36,29,65
4411,C4411,5.0,3,2,69
4412,C4412,4.94,17,17,55
4413,C4413,4.81,39,37,52
4414,C4414,5.0,5,4,111
4415,C4415,5.0,46,41,40
4416,C4416,5.0,10,10,44
4417,C4417,4.72,41,36,49
4418,C4418,,2,0,68
4419,C4419,5.0,10,10,68
4420,C4420,5.0,6,6,55
4421,C4421,5.0,40,33,55
4422,C4422,5.0,2,2,110
4423,C4423,4.88,9,8,34
4424,C4424,5.0,23,16,185
4425,C4425,4.89,32,27,90
4426,C4426,5.0,2,2,60
4427,C4427,5.0,1,1,42
4428,C4428,5.0,18,18,149
4429,C4429,5.0,16,15,89
4430,C4430,5.0,8,8,35
4431,C4431,4.98,51,46,119
4432,C4432,5.0,5,5,59
4433,C4433,5.0,32,26,65
4434,C4434,4.98,59,52,181
4435,C4435,,0,0,75
4436,C4436,5.0,36,29,59
4437,C4437,4.79,35,24,46
4438,C4438,,0,0,52
4439,C4439,4.96,60,45,149
4440,C4440,5.0,4,3,103
4441,C4441,4.95,95,83,50
4442,C4442,4.93,214,185,36
4443,C4443,4.84,78,64,50
4444,C4444,4.95,202,169,39
4445,C4445,4.97,49,36,60
4446,C4446,4.89,53,38,47
4447,C4447,4.81,46,42,45
4448,C4448,4.85,14,13,36
4449,C4449,5.0,22,21,115
4450,C4450,5.0,33,30,110
4451,C4451,4.6,13,10,40
4452,C4452,5.0,37,34,44
4453,C4453,5.0,36,33,91
4454,C4454,5.0,20,18,103
4455,C4455,,0,0,168
4456,C4456,5.0,37,34,200
4457,C4457,5.0,3,3,114
4458,C4458,5.0,3,3,133
4459,C4459,5.0,35,31,66
4460,C4460,5.0,59,54,159
4461,C4461,,0,0,112
4462,C4462,4.99,77,68,125
4463,C4463,5.0,33,30,156
4464,C4464,,0,0,89
4465,C4465,5.0,54,49,225
4466,C4466,5.0,25,22,80
4467,C4467,5.0,13,12,168
4468,C4468,4.62,34,26,35
4469,C4469,4.63,20,16,65
4470,C4470,4.94,22,18,30
4471,C4471,4.91,25,22,30
4472,C4472,,0,0,31
4473,C4473,4.96,155,140,104
4474,C4474,5.0,1,1,35
4475,C4475,4.9,31,30,48
4476,C4476,5.0,23,20,120
4477,C4477,4.94,37,32,30
4478,C4478,4.99,102,94,98
4479,C4479,,1,0,40
4480,C4480,5.0,3,2,42
4481,C4481,5.0,12,8,33
4482,C4482,,0,0,249
4483,C4483,5.0,20,20,85
4484,C4484,4.6,9,5,29
4485,C4485,4.63,21,16,33
4486,C4486,4.71,31,24,55
4487,C4487,4.77,16,13,33
4488,C4488,4.92,35,26,38
4489,C4489,4.95,24,21,39
4490,C4490,4.98,56,41,29
4491,C4491,4.79,62,47,29
4492,C4492,5.0,3,3,159
4493,C4493,4.97,32,30,39
4494,C4494,5.0,5,3,29
4495,C4495,4.83,14,12,36
4496,C4496,5.0,4,3,35
4497,C4497,5.0,9,7,30
4498,C4498,4.81,28,27,45
4499,C4499,4.83,8,6,29
4500,C4500,5.0,1,1,84
4501,C4501,5.0,9,7,30
4502,C4502,4.96,31,26,32
4503,C4503,4.73,12,11,29
4504,C4504,5.0,7,6,31
4505,C4505,,1,0,38
4506,C4506,4.85,24,13,40
4507,C4507,,0,0,136
4508,C4508,4.77,89,71,31
4509,C4509,5.0,6,5,34
4510,C4510,4.5,5,4,35
4511,C4511,4.84,77,55,29
4512,C4512,,0,0,32
4513,C4513,4.5,10,8,29
4514,C4514,4.77,18,13,32
4515,C4515,3.67,4,3,35
4516,C4516,5.0,1,1,30
4517,C4517,4.91,17,11,29
4518,C4518,4.86,23,21,30
4519,C4519,5.0,2,2,30
4520,C4520,4.64,19,14,29
4521,C4521,5.0,2,2,55
4522,C4522,4.0,1,1,35
4523,C4523,5.0,9,9,140
4524,C4524,5.0,6,4,27
4525,C4525,4.93,97,76,39
4526,C4526,,0,0,85
4527,C4527,4.95,43,38,28
4528,C4528,4.97,38,30,35
4529,C4529,,1,0,45
4530,C4530,4.87,18,15,34
4531,C4531,,0,0,75
4532,C4532,3.0,2,2,65
4533,C4533,,0,0,368
4534,C4534,5.0,14,11,28
4535,C4535,5.0,11,10,69
4536,C4536,,0,0,195
4537,C4537,4.6,6,5,47
4538,C4538,5.0,1,1,42
4539,C4539,5.0,1,1,271
4540,C4540,,0,0,25
4541,C4541,4.93,140,129,30
4542,C4542,,0,0,25
4543,C4543,4.96,89,80,25
4544,C4544,4.9,104,80,25
4545,C4545,4.9,130,118,39
4546,C4546,4.92,143,128,40
4547,C4547,4.94,143,122,34
4548,C4548,4.98,137,118,49
4549,C4549,5.0,60,56,129
4550,C4550,5.0,3,3,62
4551,C4551,4.97,39,34,69
4552,C4552,4.96,34,27,54
4553,C4553,4.91,61,56,56
4554,C4554,4.88,65,56,54
4555,C4555,5.0,11,9,72
4556,C4556,4.96,55,48,56
4557,C4557,4.86,61,49,58
4558,C4558,5.0,3,1,84
4559,C4559,,0,0,49
4560,C4560,5.0,2,2,46
4561,C4561,5.0,9,6,39
4562,C4562,5.0,12,12,236
4563,C4563,5.0,9,6,59
4564,C4564,4.71,19,14,52
4565,C4565,5.0,1,1,222
4566,C4566,,0,0,49
4567,C4567,5.0,102,97,99
4568,C4568,5.0,7,7,158
4569,C4569,5.0,36,34,66
4570,C4570,4.81,26,21,99
4571,C4571,5.0,17,17,149
4572,C4572,5.0,29,27,249
4573,C4573,5.0,20,18,105
4574,C4574,5.0,6,6,275
4575,C4575,5.0,54,48,80
4576,C4576,4.83,6,6,70
4577,C4577,5.0,46,43,46
4578,C4578,5.0,2,2,95
4579,C4579,5.0,2,2,149
4580,C4580,5.0,8,8,275
4581,C4581,5.0,4,3,36
4582,C4582,4.91,107,94,43
4583,C4583,5.0,13,12,76
4584,C4584,5.0,12,12,38
4585,C4585,5.0,41,38,118
4586,C4586,5.0,4,4,56
4587,C4587,5.0,59,54,99
4588,C4588,4.95,22,20,60
4589,C4589,4.93,195,161,55
4590,C4590,4.94,149,129,80
4591,C4591,5.0,15,13,52
4592,C4592,,0,0,95
4593,C4593,5.0,12,11,62
4594,C4594,4.92,163,137,47
4595,C4595,5.0,2,1,115
4596,C4596,4.83,198,164,44
4597,C4597,4.85,182,156,45
4598,C4598,5.0,3,2,51
4599,C4599,,0,0,96
4600,C4600,,1,0,32
4601,C4601,5.0,7,7,64
4602,C4602,4.95,63,55,41
4603,C4603,5.0,3,3,119
4604,C4604,4.96,31,28,36
4605,C4605,5.0,1,1,130
4606,C4606,5.0,67,61,98
4607,C4607,5.0,8,5,189
4608,C4608,5.0,1,1,179
4609,C4609,4.9,63,51,95
4610,C4610,4.77,226,183,47
4611,C4611,5.0,21,16,69
4612,C4612,5.0,48,46,98
4613,C4613,5.0,5,5,145
4614,C4614,5.0,4,3,38
4615,C4615,5.0,7,5,30
4616,C4616,,0,0,36
4617,C4617,4.96,26,24,80
4618,C4618,5.0,1,1,115
4619,C4619,5.0,3,3,39
4620,C4620,4.91,58,46,39
4621,C4621,,0,0,104
4622,C4622,5.0,2,2,44
4623,C4623,5.0,2,1,89
4624,C4624,5.0,31,31,89
4625,C4625,4.97,38,36,180
4626,C4626,5.0,48,44,115
4627,C4627,5.0,3,2,35
4628,C4628,5.0,43,41,85
4629,C4629,,0,0,75
4630,C4630,4.79,52,42,89
4631,C4631,4.91,25,22,59
4632,C4632,5.0,45,43,80
4633,C4633,5.0,5,3,399
4634,C4634,,0,0,499
4635,C4635,4.69,45,36,34
4636,C4636,4.84,26,25,120
4637,C4637,4.95,20,19,38
4638,C4638,4.91,81,77,37
4639,C4639,5.0,20,17,98
4640,C4640,4.93,79,68,35
4641,C4641,4.72,174,141,44
4642,C4642,4.98,49,43,93
4643,C4643,4.99,85,75,52
4644,C4644,5.0,1,1,450
4645,C4645,4.93,17,15,65
4646,C4646,5.0,44,41,54
4647,C4647,4.78,106,87,44
4648,C4648,4.86,7,7,50
4649,C4649,4.91,49,44,63
4650,C4650,5.0,26,24,40
4651,C4651,,0,0,60
4652,C4652,5.0,3,3,45
4653,C4653,4.93,17,15,48
4654,C4654,4.72,180,150,34
4655,C4655,5.0,15,14,79
4656,C4656,5.0,12,11,20
4657,C4657,4.77,237,195,34
4658,C4658,5.0,8,7,128
4659,C4659,5.0,236,193,59
4660,C4660,5.0,24,19,79
4661,C4661,1.0,1,1,59
4662,C4662,4.47,23,17,127
4663,C4663,4.91,49,35,89
4664,C4664,5.0,10,7,150
4665,C4665,,0,0,110
4666,C4666,5.0,9,8,56
4667,C4667,4.98,57,50,45
4668,C4668,4.98,61,55,45
4669,C4669,4.91,49,43,41
4670,C4670,4.18,12,11,39
4671,C4671,5.0,2,1,60
4672,C4672,,0,0,109
4673,C4673,5.0,2,2,58
4674,C4674,4.86,24,22,32
4675,C4675,5.0,19,19,98
4676,C4676,4.94,22,18,70
4677,C4677,,0,0,409
4678,C4678,5.0,1,1,50
4679,C4679,5.0,26,25,89
4680,C4680,4.93,55,46,35
4681,C4681,5.0,17,14,40
4682,C4682,5.0,18,16,95
4683,C4683,5.0,33,30,70
4684,C4684,4.83,12,12,30
4685,C4685,5.0,47,38,55
4686,C4686,5.0,33,30,229
4687,C4687,4.91,129,123,94
4688,C4688,4.8,16,15,159
4689,C4689,4.83,100,77,40
4690,C4690,5.0,24,23,40
4691,C4691,5.0,6,6,100
4692,C4692,4.33,8,6,149
4693,C4693,5.0,91,86,109
4694,C4694,5.0,6,6,70
4695,C4695,5.0,5,4,28
4696,C4696,5.0,11,9,75
4697,C4697,5.0,15,15,89
4698,C4698,5.0,6,4,27
4699,C4699,5.0,3,2,25
4700,C4700,5.0,37,34,90
4701,C4701,,0,0,40
4702,C4702,4.98,48,44,64
4703,C4703,4.87,16,15,59
4704,C4704,5.0,76,64,119
4705,C4705,5.0,20,18,60
4706,C4706,5.0,12,12,69
4707,C4707,4.94,19,17,136
4708,C4708,4.86,8,7,68
4709,C4709,4.83,23,23,80
4710,C4710,5.0,37,33,59
4711,C4711,5.0,2,2,299
4712,C4712,5.0,70,64,73
4713,C4713,4.61,19,18,40
4714,C4714,5.0,1,1,38
4715,C4715,4.59,42,32,40
4716,C4716,4.97,39,37,75
4717,C4717,4.78,20,18,49
4718,C4718,5.0,1,1,29
4719,C4719,4.88,60,52,78
4720,C4720,4.77,77,65,36
4721,C4721,,0,0,37
4722,C4722,5.0,21,17,23
4723,C4723,4.85,36,33,49
4724,C4724,5.0,2,1,35
4725,C4725,4.83,7,6,42
4726,C4726,4.97,74,67,68
4727,C4727,4.65,25,23,37
4728,C4728,5.0,6,6,51
4729,C4729,4.96,50,45,29
4730,C4730,4.95,53,40,68
4731,C4731,4.91,34,32,36
4732,C4732,4.98,69,60,45
4733,C4733,5.0,12,10,30
4734,C4734,4.82,12,11,32
4735,C4735,,0,0,32
4736,C4736,4.98,69,59,39
4737,C4737,4.94,72,65,39
4738,C4738,5.0,2,2,32
4739,C4739,5.0,6,4,29
4740,C4740,5.0,45,41,39
4741,C4741,4.86,7,7,28
4742,C4742,5.0,47,41,32
4743,C4743,4.95,50,41,35
4744,C4744,4.56,12,9,35
4745,C4745,4.87,51,38,26
4746,C4746,4.5,16,12,28
4747,C4747,5.0,11,10,35
4748,C4748,4.79,21,14,25
4749,C4749,4.86,10,7,25
4750,C4750,5.0,13,13,20
4751,C4751,4.93,72,59,30
4752,C4752,4.87,34,31,26
4753,C4753,4.42,14,12,24
4754,C4754,4.95,76,66,126
4755,C4755,4.83,32,30,75
4756,C4756,5.0,30,28,135
4757,C4757,4.96,192,163,119
4758,C4758,5.0,17,16,80
4759,C4759,4.97,173,152,43
4760,C4760,5.0,1,1,36
4761,C4761,4.9,122,109,99
4762,C4762,4.98,135,121,179
4763,C4763,4.78,70,63,129
4764,C4764,4.94,172,145,89
4765,C4765,4.96,99,82,99
4766,C4766,4.67,9,9,55
4767,C4767,4.77,14,13,87
4768,C4768,4.92,89,77,79
4769,C4769,4.99,292,225,85
4770,C4770,4.99,88,80,124
4771,C4771,4.82,37,33,44
4772,C4772,4.95,20,19,118
4773,C4773,4.92,159,135,79
4774,C4774,4.74,28,23,33
4775,C4775,4.98,55,48,198
4776,C4776,4.96,28,25,42
4777,C4777,4.82,112,96,79
4778,C4778,4.99,101,95,135
4779,C4779,4.97,179,154,198
4780,C4780,4.98,163,141,248
4781,C4781,5.0,12,9,33
4782,C4782,,1,0,56
4783,C4783,4.95,108,97,298
4784,C4784,4.94,62,51,109
4785,C4785,4.84,111,89,99
4786,C4786,5.0,13,12,100
4787,C4787,4.89,67,57,80
4788,C4788,5.0,60,58,126
4789,C4789,4.87,128,108,89
4790,C4790,4.9,132,109,34
4791,C4791,4.8,18,15,34
4792,C4792,4.91,325,248,100
4793,C4793,,0,0,72
4794,C4794,5.0,25,24,99
4795,C4795,4.87,78,67,36
4796,C4796,,0,0,220
4797,C4797,4.94,83,70,74
4798,C4798,4.47,25,19,99
4799,C4799,5.0,9,8,90
4800,C4800,4.92,44,39,198
4801,C4801,4.94,20,18,89
4802,C4802,5.0,90,77,198
4803,C4803,4.95,131,113,198
4804,C4804,5.0,5,5,65
4805,C4805,4.83,50,48,198
4806,C4806,4.86,41,37,198
4807,C4807,4.9,31,30,379
4808,C4808,4.8,19,15,60
4809,C4809,4.98,56,51,108
4810,C4810,4.89,57,53,248
4811,C4811,4.56,33,16,36
4812,C4812,4.84,83,62,109
4813,C4813,4.88,12,8,69
4814,C4814,,1,0,66
4815,C4815,4.97,40,35,175
4816,C4816,4.94,87,70,50
4817,C4817,5.0,3,3,60
4818,C4818,4.93,116,102,120
4819,C4819,5.0,55,49,174
4820,C4820,4.68,49,38,78
4821,C4821,5.0,37,33,248
4822,C4822,5.0,7,6,135
4823,C4823,5.0,12,10,70
4824,C4824,5.0,1,1,400
4825,C4825,5.0,9,8,129
4826,C4826,5.0,12,9,149
4827,C4827,4.71,35,21,60
4828,C4828,5.0,1,1,95
4829,C4829,5.0,24,13,599
4830,C4830,4.97,48,38,110
4831,C4831,,0,0,120
4832,C4832,,0,0,99
4833,C4833,5.0,11,11,50
4834,C4834,5.0,3,1,45
4835,C4835,,0,0,65
4836,C4836,5.0,7,7,99
4837,C4837,4.97,36,34,99
4838,C4838,5.0,2,2,30
4839,C4839,5.0,5,5,130
4840,C4840,5.0,28,27,69
4841,C4841,5.0,7,7,70
4842,C4842,5.0,12,12,70
4843,C4843,5.0,11,8,89
4844,C4844,5.0,5,5,56
4845,C4845,,0,0,40
4846,C4846,5.0,5,4,88
4847,C4847,4.96,35,26,89
4848,C4848,5.0,23,19,118
4849,C4849,5.0,16,15,48
4850,C4850,4.8,6,5,100
4851,C4851,4.93,32,29,79
4852,C4852,5.0,4,3,159
4853,C4853,5.0,18,14,38
4854,C4854,4.9,92,73,54
4855,C4855,5.0,45,42,100
4856,C4856,5.0,6,5,90
4857,C4857,5.0,27,20,49
4858,C4858,5.0,14,12,118
4859,C4859,5.0,21,21,119
4860,C4860,5.0,9,8,125
4861,C4861,5.0,11,9,87
4862,C4862,5.0,7,4,79
4863,C4863,5.0,4,3,109
4864,C4864,,1,0,71
4865,C4865,5.0,14,13,62
4866,C4866,5.0,51,49,190
4867,C4867,5.0,1,1,90
4868,C4868,4.97,32,30,139
4869,C4869,5.0,29,28,58
4870,C4870,4.87,20,15,79
4871,C4871,5.0,27,26,114
4872,C4872,5.0,10,8,140
4873,C4873,5.0,1,1,180
4874,C4874,5.0,14,12,55
4875,C4875,5.0,4,4,240
4876,C4876,4.4,8,5,79
4877,C4877,4.75,64,53,49
4878,C4878,5.0,3,2,62
4879,C4879,5.0,64,55,89
4880,C4880,5.0,37,31,139
4881,C4881,4.78,41,27,63
4882,C4882,5.0,7,5,85
4883,C4883,4.93,88,74,159
4884,C4884,4.85,47,39,46
4885,C4885,4.92,96,85,44
4886,C4886,4.5,14,8,79
4887,C4887,4.93,65,57,49
4888,C4888,5.0,26,24,79
4889,C4889,5.0,21,19,85
4890,C4890,5.0,44,38,40
4891,C4891,4.8,29,20,49
4892,C4892,5.0,4,3,125
4893,C4893,,0,0,200
4894,C4894,5.0,18,14,39
4895,C4895,,0,0,350
4896,C4896,4.83,65,47,33
4897,C4897,5.0,59,51,199
4898,C4898,4.97,33,29,30
4899,C4899,4.84,63,51,38
4900,C4900,4.91,46,44,72
4901,C4901,4.84,22,19,82
4902,C4902,4.78,10,9,518
4903,C4903,,0,0,94
4904,C4904,4.92,66,49,36
4905,C4905,4.99,111,109,87
4906,C4906,4.93,44,30,38
4907,C4907,4.94,73,66,86
4908,C4908,5.0,13,8,80
4909,C4909,5.0,1,1,80
4910,C4910,4.96,35,26,79
4911,C4911,4.94,38,32,79
4912,C4912,4.83,132,105,138
4913,C4913,4.91,11,11,69
4914,C4914,,2,0,88
4915,C4915,5.0,1,1,40
4916,C4916,5.0,8,8,70
4917,C4917,5.0,5,5,85
4918,C4918,4.92,46,37,40
4919,C4919,5.0,3,3,105
4920,C4920,5.0,20,16,75
4921,C4921,4.98,75,65,99
4922,C4922,4.94,42,35,79
4923,C4923,5.0,6,6,95
4924,C4924,5.0,47,42,45
4925,C4925,4.94,41,34,44
4926,C4926,5.0,1,1,68
4927,C4927,5.0,1,1,119
4928,C4928,4.92,106,87,49
4929,C4929,4.96,54,45,50
4930,C4930,5.0,1,1,100
4931,C4931,4.94,42,35,45
4932,C4932,4.98,98,89,45
4933,C4933,5.0,6,3,90
4934,C4934,,1,0,84
4935,C4935,4.98,46,45,155
4936,C4936,5.0,2,2,149
4937,C4937,4.93,37,29,60
4938,C4938,,0,0,180
4939,C4939,4.89,95,81,69
4940,C4940,4.5,8,8,40
4941,C4941,5.0,59,56,150
4942,C4942,4.8,6,5,30
4943,C4943,5.0,11,10,120
4944,C4944,4.97,40,35,100
4945,C4945,5.0,19,16,125
4946,C4946,4.98,61,57,38
4947,C4947,5.0,56,53,130
4948,C4948,5.0,21,19,37
4949,C4949,5.0,1,1,42
4950,C4950,5.0,10,9,117
4951,C4951,5.0,18,15,60
4952,C4952,5.0,15,15,52
4953,C4953,5.0,7,6,36
4954,C4954,5.0,28,28,96
4955,C4955,4.95,49,44,125
4956,C4956,5.0,22,20,187
4957,C4957,4.91,13,11,75
4958,C4958,5.0,20,18,110
4959,C4959,4.95,23,20,92
4960,C4960,5.0,8,5,50
4961,C4961,5.0,34,31,75
4962,C4962,5.0,42,42,49
4963,C4963,5.0,5,4,103
4964,C4964,5.0,22,18,75
4965,C4965,5.0,5,5,140
4966,C4966,5.0,9,7,79
4967,C4967,5.0,3,3,66
4968,C4968,5.0,1,1,109
4969,C4969,4.93,15,15,59
4970,C4970,5.0,4,3,170
4971,C4971,5.0,11,9,130
4972,C4972,5.0,3,2,150
4973,C4973,5.0,4,4,74
4974,C4974,5.0,20,17,64
4975,C4975,5.0,63,57,86
4976,C4976,5.0,7,7,36
4977,C4977,4.91,40,35,45
4978,C4978,5.0,8,8,66
4979,C4979,5.0,9,9,94
4980,C4980,5.0,18,17,59
4981,C4981,4.92,45,39,65
4982,C4982,4.95,43,37,56
4983,C4983,5.0,2,1,145
4984,C4984,5.0,19,16,78
4985,C4985,5.0,6,4,108
4986,C4986,,0,0,179
4987,C4987,5.0,5,5,57
4988,C4988,4.9,12,10,150
4989,C4989,5.0,7,7,24
4990,C4990,5.0,10,10,52
4991,C4991,5.0,1,1,34
4992,C4992,5.0,36,24,45
4993,C4993,5.0,8,6,68
4994,C4994,,0,0,71
4995,C4995,5.0,26,24,79
4996,C4996,4.96,29,26,42
4997,C4997,4.95,43,38,86
4998,C4998,4.94,61,53,199
4999,C4999,5.0,2,1,85
5000,C5000,5.0,2,2,55
5001,C5001,4.97,41,36,131
5002,C5002,5.0,16,14,84
5003,C5003,5.0,14,11,158
5004,C5004,5.0,11,8,59
5005,C5005,,0,0,159
5006,C5006,4.91,99,65,79
5007,C5007,5.0,16,14,70
5008,C5008,,1,0,100
5009,C5009,5.0,3,2,65
5010,C5010,4.97,43,38,35
5011,C5011,5.0,7,6,80
5012,C5012,4.89,9,9,62
5013,C5013,5.0,25,24,44
5014,C5014,4.91,57,34,79
5015,C5015,5.0,3,1,110
5016,C5016,4.93,17,15,42
5017,C5017,5.0,14,13,84
5018,C5018,5.0,2,1,49
5019,C5019,5.0,44,31,48
5020,C5020,4.91,16,11,129
5021,C5021,5.0,5,4,87
5022,C5022,5.0,1,1,174
5023,C5023,5.0,11,10,130
5024,C5024,5.0,8,8,124
5025,C5025,,1,0,175
5026,C5026,5.0,13,9,90
5027,C5027,4.68,36,22,79
5028,C5028,4.98,164,153,45
5029,C5029,4.96,25,23,95
5030,C5030,5.0,12,10,149
5031,C5031,4.92,16,13,125
5032,C5032,5.0,11,9,60
5033,C5033,4.91,47,44,107
5034,C5034,5.0,23,21,135
5035,C5035,4.75,9,8,175
5036,C5036,4.94,18,17,58
5037,C5037,,1,0,35
5038,C5038,4.97,35,31,95
5039,C5039,5.0,4,4,158
5040,C5040,4.88,10,8,110
5041,C5041,4.94,57,51,48
5042,C5042,4.81,59,37,99
5043,C5043,5.0,6,4,150
5044,C5044,4.91,12,11,78
5045,C5045,,0,0,46
5046,C5046,5.0,11,10,90
5047,C5047,4.69,14,13,46
5048,C5048,5.0,21,18,130
5049,C5049,4.75,9,8,70
5050,C5050,5.0,20,19,72
5051,C5051,5.0,5,5,45
5052,C5052,5.0,3,3,45
5053,C5053,5.0,6,5,100
5054,C5054,5.0,3,2,57
5055,C5055,5.0,8,6,64
5056,C5056,5.0,7,6,42
5057,C5057,5.0,8,6,76
5058,C5058,5.0,10,10,45
5059,C5059,5.0,14,9,76
5060,C5060,4.6,8,5,72
5061,C5061,5.0,12,12,74
